date,nyse_advancers,nyse_decliners,nyse_ad,nyse_ad_cum,nyse_ad_cum_trend,nyse_mcclellan,nyse_mcclellan_trend,nyse_pct_above_20d,nyse_pct_above_50d,nyse_pct_above_200d,nyse_common_advancers,nyse_common_decliners,nyse_common_ad,nyse_common_ad_cum,nyse_common_ad_cum_trend,nyse_common_mcclellan,nyse_common_mcclellan_trend,nyse_common_pct_above_20d,nyse_common_pct_above_50d,nyse_common_pct_above_200d,nasdaq_advancers,nasdaq_decliners,nasdaq_ad,nasdaq_ad_cum,nasdaq_ad_cum_trend,nasdaq_mcclellan,nasdaq_mcclellan_trend,nasdaq_pct_above_20d,nasdaq_pct_above_50d,nasdaq_pct_above_200d,sp500_advancers,sp500_decliners,sp500_ad,sp500_ad_cum,sp500_ad_cum_trend,sp500_mcclellan,sp500_mcclellan_trend,sp500_pct_above_20d,sp500_pct_above_50d,sp500_pct_above_200d,sp400_advancers,sp400_decliners,sp400_ad,sp400_ad_cum,sp400_ad_cum_trend,sp400_mcclellan,sp400_mcclellan_trend,sp400_pct_above_20d,sp400_pct_above_50d,sp400_pct_above_200d,sp600_advancers,sp600_decliners,sp600_ad,sp600_ad_cum,sp600_ad_cum_trend,sp600_mcclellan,sp600_mcclellan_trend,sp600_pct_above_20d,sp600_pct_above_50d,sp600_pct_above_200d,broad_pct_above_20d,broad_pct_above_50d,broad_pct_above_200d
2025-09-03,747,906,-159.0,22550.0,flat,-34.51876899334072,falling,63.04604486422668,63.400236127508855,61.86540731995277,514,731,-217.0,17108.0,flat,-34.11797266226404,falling,60.84573218480814,61.47220046985121,61.15896632732968,1095,1412,-317.0,-37332.0,flat,-36.60261911912616,falling,56.46925688419464,54.319124858543944,50.28291210863824,226,276,-50.0,14971.0,flat,-16.05160962950548,flat,53.38645418326693,58.366533864541836,66.93227091633466,176,219,-43.0,6986.0,flat,-14.175529528256794,flat,61.05527638190955,63.5678391959799,65.82914572864321,273,316,-43.0,3158.0,flat,-13.301860998994083,flat,67.66666666666666,68.33333333333333,57.99999999999999,59.082581531067945,57.9275568122937,54.88528340294183
2025-09-04,1262,393,869.0,23419.0,rising,11.388962010069655,flat,70.24793388429752,67.06021251475796,63.75442739079102,966,281,685.0,17793.0,rising,3.2722542129150654,flat,69.53797963978073,65.23101018010962,63.664839467501956,1469,1062,407.0,-36925.0,rising,-9.417403887313569,flat,58.29562594268477,55.42986425339367,51.055806938159876,369,131,238.0,15209.0,flat,-2.9826006481151914,flat,59.36254980079681,60.95617529880478,68.52589641434263,329,67,262.0,7248.0,flat,0.5903772705312704,flat,72.8643216080402,69.34673366834171,67.33668341708542,493,104,389.0,3547.0,rising,7.500746140489849,flat,77.83333333333333,72.83333333333334,61.33333333333333,63.02115619671466,60.028102756154745,56.0764034142957
2025-09-05,951,716,235.0,23654.0,rising,18.883127207935175,flat,68.59504132231406,67.53246753246754,64.69893742621015,662,596,66.0,17859.0,rising,4.274536920128632,flat,65.93578700078308,65.15270164447925,64.13469068128425,1373,1139,234.0,-36691.0,rising,5.223042155322762,flat,60.27139087825104,56.502073124764415,51.75273275537128,271,231,40.0,15249.0,flat,-1.6936849657859128,flat,56.17529880478087,60.756972111553786,68.52589641434263,248,149,99.0,7347.0,flat,5.062275697142413,flat,73.61809045226131,69.59798994974874,69.84924623115577,319,278,41.0,3588.0,rising,7.849471514046158,flat,77.0,74.33333333333333,62.16666666666667,63.59168886586843,60.902089271603636,56.91696419501913
2025-09-08,772,892,-120.0,23534.0,flat,7.446222816070531,flat,67.06021251475796,66.52892561983471,63.69539551357734,579,676,-97.0,17762.0,flat,-3.0398840498044137,flat,64.76115896632733,64.36961628817541,63.27329678935004,1327,1191,136.0,-36555.0,falling,12.814508311000214,flat,59.66830003769318,56.84131172257821,51.601960045231806,245,254,-9.0,15240.0,flat,-3.033193632565453,flat,56.573705179282875,60.95617529880478,66.93227091633466,184,214,-30.0,7317.0,flat,2.4104374734092247,flat,70.60301507537689,67.8391959798995,69.59798994974874,231,364,-133.0,3455.0,flat,-0.5916156491334252,flat,71.83333333333334,72.33333333333334,61.5,62.60951054984904,60.69597205855019,56.41388654435351
2025-09-09,506,1151,-645.0,22889.0,flat,-28.619561553054105,falling,57.14285714285714,63.63636363636363,62.10153482880756,377,873,-496.0,17266.0,flat,-29.228514558848143,falling,53.328112764291305,61.31558339859045,61.62881754111198,1130,1394,-264.0,-36819.0,falling,-0.7588606674505662,flat,57.454819277108435,56.62650602409639,51.05421686746988,211,288,-77.0,15163.0,flat,-7.563307574499132,flat,49.20318725099602,59.36254980079681,65.5378486055777,109,289,-180.0,7137.0,flat,-7.368936395249698,flat,57.03517587939698,63.5678391959799,66.08040201005025,144,452,-308.0,3147.0,flat,-16.555787095406302,flat,56.49999999999999,68.5,59.833333333333336,57.33118348269217,59.4046294547414,55.432453141551804
2025-09-10,744,916,-172.0,22717.0,flat,-35.66270938089039,falling,54.30932703659976,63.282172373081465,62.278630460448646,556,703,-147.0,17119.0,falling,-34.023651071286295,falling,50.274079874706345,60.84573218480814,61.39389193422083,1003,1530,-527.0,-37346.0,falling,-25.51029684068874,falling,52.93674698795181,53.99096385542169,50.26355421686747,210,291,-81.0,15082.0,flat,-11.598738456979934,flat,44.42231075697211,57.96812749003985,64.9402390438247,171,226,-55.0,7082.0,flat,-9.443456370976827,flat,54.2713567839196,63.5678391959799,65.57788944723619,225,366,-141.0,3006.0,falling,-21.772374746492588,flat,52.33333333333333,65.5,58.666666666666664,53.48014858126342,57.66933402935807,55.02029797177917
2025-09-11,1412,258,1154.0,23871.0,rising,24.793712773214025,flat,71.36122569239835,69.00412492634061,66.23453152622275,1089,174,915.0,18034.0,flat,15.146625465935514,flat,69.296875,66.796875,65.46875,1902,644,1258.0,-36088.0,falling,42.704776715396086,rising,64.67268623024832,59.29270127915726,53.16027088036117,431,67,364.0,15446.0,flat,7.258961830783882,flat,63.94422310756972,66.33466135458167,69.7211155378486,348,50,298.0,7380.0,flat,6.480046331631362,flat,74.87437185929649,70.35175879396985,70.35175879396985,544,53,491.0,3497.0,flat,5.476304685561104,flat,75.5,73.66666666666667,63.5,67.32208397735234,63.13949385287552,58.33911700905871
2025-09-12,375,1297,-922.0,22949.0,falling,-27.440014848892766,falling,59.1283863368669,64.9587750294464,64.01648998822144,261,1002,-741.0,17293.0,falling,-25.688521222069518,falling,55.893832943013265,61.82669789227167,62.52927400468384,813,1711,-898.0,-36986.0,falling,-6.984859277728383,flat,56.13969207660533,56.365001877581676,51.520841156590315,118,382,-264.0,15182.0,flat,-8.053999232331977,flat,55.37848605577689,62.74900398406375,67.72908366533864,67,328,-261.0,7119.0,flat,-7.887759089296795,flat,59.04522613065326,64.82412060301507,68.09045226130654,80,515,-435.0,3062.0,falling,-17.553455923460795,flat,53.166666666666664,66.33333333333333,60.16666666666667,57.33061123846361,59.789403381375244,56.50004154898479
2025-09-15,818,851,-33.0,22916.0,falling,-27.51265189154961,falling,55.418138987043584,64.075382803298,62.48527679623086,598,664,-66.0,17227.0,falling,-26.724129034203468,falling,51.60031225604996,60.88992974238876,61.28024980483997,1236,1295,-59.0,-37045.0,falling,-7.484573755461156,flat,54.60007510326699,56.10214044310927,51.37063462260608,206,294,-88.0,15094.0,flat,-12.306310945134374,flat,50.0,58.16733067729084,65.33864541832669,158,239,-81.0,7038.0,flat,-11.132793928743887,flat,52.26130653266332,63.5678391959799,66.33165829145729,275,319,-44.0,3018.0,falling,-17.606133964557213,flat,47.833333333333336,63.83333333333333,58.5,54.92515810851059,59.27055508576522,55.7873817149346
2025-09-16,678,983,-305.0,22611.0,flat,-41.037193303563456,falling,51.70789163722026,62.48527679623086,62.24970553592462,519,736,-217.0,17010.0,falling,-35.02595306840698,falling,48.47775175644028,59.71896955503513,61.28024980483997,1226,1310,-84.0,-37129.0,flat,-9.124406765145373,flat,53.66128426586556,55.38865940668419,51.70859932407059,187,313,-126.0,14968.0,flat,-17.780505904854756,flat,41.43426294820717,54.18326693227091,64.7410358565737,159,235,-76.0,6962.0,flat,-13.601634746827429,flat,45.7286432160804,61.55778894472361,66.58291457286433,235,355,-120.0,2898.0,falling,-21.363143019871863,flat,44.83333333333333,61.83333333333333,58.5,52.88821179596329,58.197208723824296,55.880335663810776
2025-09-17,797,859,-62.0,22549.0,flat,-40.245490244317494,falling,50.0,62.0,61.76470588235294,612,642,-30.0,16980.0,flat,-32.59888285230895,falling,47.15510522213562,59.46999220576773,60.71706936866719,1199,1330,-131.0,-37260.0,flat,-12.830841954599656,flat,51.4457378895982,56.027037176117155,52.009012392039054,291,210,81.0,15049.0,flat,-12.022040065891407,flat,45.81673306772908,56.77290836653387,64.5418326693227,183,214,-31.0,6931.0,flat,-13.39448547255472,flat,45.97989949748744,61.05527638190955,66.83417085427136,278,312,-34.0,2864.0,flat,-20.16857004706653,flat,41.333333333333336,61.66666666666667,57.99999999999999,50.873660961241065,58.39053214298693,55.86932981616326
2025-09-18,1248,429,819.0,23368.0,flat,4.682643322559407,flat,59.76470588235294,67.05882352941175,64.23529411764706,972,294,678.0,17658.0,flat,5.03925659671641,flat,58.768511301636785,65.2377240841777,63.133281371784875,1981,564,1417.0,-35843.0,rising,61.46431016818995,rising,63.77627627627628,62.312312312312315,55.1051051051051,322,178,144.0,15193.0,flat,-3.8884415732482847,flat,51.992031872509955,58.964143426294825,64.7410358565737,310,87,223.0,7154.0,flat,-0.45040041568877953,flat,56.03015075376885,66.83417085427136,68.5929648241206,535,60,475.0,3339.0,flat,6.403632694917359,flat,60.5,71.16666666666667,64.16666666666667,62.18285999238016,64.1976508511744,58.73166289147006
2025-09-19,459,1212,-753.0,22615.0,falling,-35.52721569437364,falling,47.47058823529412,62.411764705882355,62.23529411764706,326,935,-609.0,17049.0,falling,-27.155330457350487,falling,45.51831644583009,60.01558846453624,60.950896336710834,871,1674,-803.0,-36646.0,flat,13.679343682334096,flat,56.59670164917541,59.707646176911545,53.56071964017991,222,278,-56.0,15137.0,flat,-6.9147726541721735,flat,49.00398406374502,59.16334661354582,64.7410358565737,79,317,-238.0,6916.0,falling,-12.430955689989958,flat,41.45728643216081,61.30653266331658,66.83417085427136,77,519,-442.0,2897.0,falling,-16.759152124160998,flat,41.0,64.16666666666667,60.16666666666667,52.97959170738328,60.77941611569481,56.99886336689898
2025-09-22,848,813,35.0,22650.0,falling,-30.329009075379528,falling,48.94117647058824,60.647058823529406,62.117647058823536,647,608,39.0,17088.0,falling,-22.145925736290934,flat,47.07716289945441,59.00233826968043,60.950896336710834,1474,1078,396.0,-36250.0,rising,32.70480061851568,rising,58.14911952041963,60.734357437242416,54.55226676657924,250,250,0.0,15137.0,flat,-6.667711865091238,flat,48.40637450199203,56.573705179282875,65.13944223107569,186,209,-23.0,6893.0,falling,-11.862175671067515,flat,41.959798994974875,55.778894472361806,65.57788944723619,297,294,3.0,2900.0,falling,-14.229537383852195,flat,41.833333333333336,63.0,59.833333333333336,54.518833879363385,60.6999394459352,57.534962390936656
2025-09-23,788,869,-81.0,22569.0,falling,-31.53289737076267,falling,47.705882352941174,61.705882352941174,62.882352941176464,565,686,-121.0,16967.0,flat,-25.752155071103562,falling,45.44037412314887,59.70381917381138,61.574434918160556,953,1600,-647.0,-36897.0,flat,-3.3419577041416524,flat,54.14012738853503,59.98501311352567,53.61558636193331,275,224,51.0,15188.0,flat,-3.8731363311015823,flat,52.39043824701195,59.76095617529881,65.13944223107569,195,200,-5.0,6888.0,flat,-10.416557876533489,flat,41.959798994974875,57.286432160804026,66.33165829145729,233,356,-123.0,2777.0,falling,-18.295569093968908,flat,38.166666666666664,61.83333333333333,59.833333333333336,51.60769412868253,60.66232435573742,57.26286242411998
2025-09-24,642,1029,-387.0,22182.0,falling,-47.704557376461445,falling,43.529411764705884,58.58823529411765,61.94117647058823,503,754,-251.0,16716.0,falling,-35.20672037701284,falling,42.6344505066251,56.74201091192518,60.63912704598597,1141,1408,-267.0,-37164.0,flat,-15.14522628149296,flat,52.97864368677408,58.711127763207195,53.46571749718996,214,285,-71.0,15117.0,flat,-7.564408567884918,flat,48.40637450199203,55.97609561752988,64.9402390438247,136,261,-125.0,6763.0,falling,-15.12847187282423,flat,36.18090452261307,54.020100502512555,65.57788944723619,214,380,-166.0,2611.0,falling,-23.830548360648848,flat,33.83333333333333,58.333333333333336,58.5,49.237016544173144,58.66246584002032,56.821758242343634
2025-09-25,430,1234,-804.0,21378.0,falling,-82.14280389445157,falling,36.88235294117647,53.17647058823529,59.94117647058823,318,940,-622.0,16094.0,falling,-61.66434011168022,falling,36.08729540140296,51.20810600155885,59.08028059236165,642,1909,-1267.0,-38431.0,falling,-75.16129478372088,falling,45.80524344569288,54.71910112359551,51.68539325842697,120,381,-261.0,14856.0,falling,-20.182624287495244,flat,40.63745019920319,51.59362549800797,62.94820717131474,117,276,-159.0,6604.0,falling,-20.781515980288695,flat,31.4070351758794,48.99497487437186,64.07035175879398,142,452,-310.0,2301.0,falling,-35.64380289185696,falling,28.833333333333332,53.166666666666664,56.99999999999999,42.28265986336422,54.11010059907845,54.94461585985908
2025-09-26,1292,374,918.0,22296.0,falling,-25.07679064786089,falling,45.44385655496767,57.436801881246325,61.96355085243974,1004,256,748.0,16842.0,falling,-15.477283284262427,flat,45.872274143302185,55.99688473520249,61.21495327102804,1603,926,677.0,-37754.0,falling,-28.899226879207156,falling,50.41167664670658,56.886227544910184,52.88173652694611,427,74,353.0,15209.0,flat,-0.17028560632459744,flat,53.18725099601593,57.37051792828686,65.13944223107569,331,64,267.0,6871.0,flat,-4.210961112269366,flat,41.959798994974875,56.78391959798995,66.08040201005025,488,108,380.0,2681.0,falling,-11.065916501580602,flat,40.0,56.666666666666664,59.333333333333336,48.43875929918881,57.10488233497836,56.4884832888704
2025-09-29,734,938,-204.0,22092.0,falling,-32.25996536878655,falling,42.18566392479436,55.4641598119859,61.750881316098706,551,717,-166.0,16676.0,falling,-21.609963280398894,flat,42.568093385214006,53.69649805447471,60.856031128404666,1206,1350,-144.0,-37898.0,falling,-30.250662686451875,falling,49.25149700598803,54.977544910179645,52.58233532934131,310,192,118.0,15327.0,flat,5.191115394107928,flat,54.980079681274894,57.37051792828686,66.13545816733067,147,246,-99.0,6772.0,flat,-8.322081894551495,flat,39.949748743718594,53.015075376884425,64.321608040201,223,373,-150.0,2531.0,falling,-16.496494055386417,flat,33.83333333333333,53.0,59.166666666666664,46.45725081115459,55.16998107759215,56.20811794283667
2025-09-30,881,787,94.0,22186.0,falling,-23.340279928334056,flat,44.18331374853114,54.75910693301997,62.04465334900118,652,608,44.0,16720.0,flat,-16.245354860693574,flat,44.59143968871596,52.52918287937744,61.011673151750976,1191,1347,-156.0,-38054.0,falling,-31.85488698821385,falling,47.12041884816754,54.4128646222887,52.281226626776366,306,195,111.0,15438.0,rising,9.399157672507197,flat,58.76494023904383,59.76095617529881,67.13147410358566,221,174,47.0,6819.0,flat,-4.495479753929956,flat,40.45226130653266,51.507537688442206,64.82412060301507,324,271,53.0,2584.0,falling,-10.90715539361345,flat,36.16666666666667,54.0,58.666666666666664,45.95563251764126,54.55017612354875,56.15317046240903
2025-10-01,834,829,5.0,22191.0,falling,-20.047247477105508,flat,43.98120963006459,55.72519083969466,62.3018203170875,595,662,-67.0,16653.0,falling,-17.127387887542056,flat,42.92379471228615,52.954898911353034,61.041990668740276,1282,1271,11.0,-38043.0,falling,-24.71722433127927,flat,48.44859813084112,54.09345794392524,52.26168224299066,220,281,-61.0,15377.0,rising,4.3500380321760375,flat,56.573705179282875,58.76494023904383,67.72908366533864,205,191,14.0,6833.0,flat,-2.85125752492889,flat,42.96482412060301,53.517587939698494,66.08040201005025,288,303,-15.0,2569.0,flat,-9.473735060829505,flat,38.166666666666664,54.0,57.666666666666664,46.68643800826252,54.73709452022138,56.22201184859385
2025-10-02,856,803,53.0,22244.0,falling,-14.731468493919564,flat,44.74456840869054,55.079271873165006,62.00822078684675,703,556,147.0,16800.0,falling,-7.095889186059804,flat,44.712286158631414,52.48833592534993,60.73094867807154,1377,1165,212.0,-37831.0,falling,-8.4409366379438,flat,49.86935423665547,54.31131019036955,51.95968645016797,272,225,47.0,15424.0,flat,5.411290549532012,flat,56.573705179282875,58.16733067729084,67.13147410358566,218,177,41.0,6874.0,flat,-0.08119123150833385,flat,45.7286432160804,53.266331658291456,65.07537688442211,330,266,64.0,2633.0,falling,-4.250792000995084,flat,41.333333333333336,54.0,58.833333333333336,47.84554569378619,54.614582847298294,55.92791269738294
2025-10-03,1113,560,553.0,22797.0,flat,14.887179879174013,flat,50.02935995302408,58.191426893716965,63.53493834409865,851,417,434.0,17234.0,flat,15.866521649637827,flat,50.0,56.298600311041994,62.052877138413685,1589,965,624.0,-37207.0,falling,26.117494023047747,rising,53.43283582089552,57.798507462686565,53.32089552238806,320,180,140.0,15564.0,rising,10.941604999123712,flat,61.354581673306775,61.75298804780876,67.92828685258964,260,136,124.0,6998.0,flat,6.437621405523783,flat,47.98994974874372,56.78391959798995,65.82914572864321,386,209,177.0,2810.0,flat,5.886078275168321,flat,47.333333333333336,57.166666666666664,60.333333333333336,52.085777593559605,57.95402064180032,57.36350106786282
2025-10-06,745,930,-185.0,22612.0,flat,3.2366883387731527,flat,47.563123899001766,55.02055196711685,62.3018203170875,580,683,-103.0,17131.0,flat,8.57005030591111,flat,48.13374805598756,53.421461897356146,61.66407465007776,1398,1178,220.0,-36987.0,falling,35.33436476808028,rising,55.07462686567164,58.95522388059702,53.059701492537314,240,262,-22.0,15542.0,rising,7.515315828529005,flat,56.37450199203188,59.36254980079681,66.73306772908366,193,202,-9.0,6989.0,flat,5.3290181031586235,flat,51.256281407035175,56.03015075376885,65.82914572864321,241,354,-113.0,2697.0,flat,0.023671969912195223,flat,44.666666666666664,51.66666666666667,57.333333333333336,52.11490739515364,57.404865034424525,56.70132676450193
2025-10-07,456,1215,-759.0,21853.0,falling,-35.440665369963455,falling,40.57545507927187,50.02935995302408,60.598943041691136,346,915,-569.0,16562.0,falling,-21.011282944504792,flat,40.513219284603416,48.83359253499223,59.79782270606532,767,1800,-1033.0,-38020.0,falling,-19.611882568757302,flat,50.07462686567165,55.48507462686567,51.97761194029851,198,302,-104.0,15438.0,flat,0.4482620085278768,flat,52.589641434262944,56.97211155378486,66.73306772908366,96,299,-203.0,6786.0,flat,-5.345482810879382,flat,39.949748743718594,49.74874371859296,61.55778894472361,108,486,-378.0,2319.0,falling,-18.238803780931356,flat,33.666666666666664,45.33333333333333,55.50000000000001,46.32920070826862,53.333942201195704,55.37691450528838
2025-10-08,1014,652,362.0,22215.0,flat,-12.282599464083436,flat,45.038167938931295,51.20375807398708,61.24486200822079,796,461,335.0,16897.0,flat,-0.9982664588878656,flat,46.11197511664075,49.922239502332815,60.4199066874028,1632,939,693.0,-37327.0,flat,19.807135371090347,flat,53.70853522176668,59.07566157286619,53.48490495713754,268,232,36.0,15474.0,rising,1.4036896823842753,flat,53.38645418326693,56.97211155378486,66.13545816733067,267,130,137.0,6923.0,flat,2.554546321672521,flat,47.23618090452261,53.015075376884425,64.321608040201,356,233,123.0,2442.0,flat,-8.712026528997932,flat,41.5,49.166666666666664,56.333333333333336,50.299323068544176,55.9804075655184,56.536141314726564
2025-10-09,374,1300,-926.0,21289.0,flat,-56.821040117235604,falling,36.24633431085044,44.516129032258064,58.35777126099707,293,971,-678.0,16219.0,flat,-34.53214603139095,falling,36.878881987577635,44.17701863354037,57.68633540372671,967,1597,-630.0,-37957.0,rising,-12.738639967195361,flat,49.66467958271237,55.923994038748134,52.57078986587184,122,379,-257.0,15217.0,rising,-12.436438104880427,flat,45.41832669322709,51.59362549800797,64.7410358565737,67,330,-263.0,6660.0,flat,-10.703701501603966,flat,35.92964824120603,45.47738693467337,61.05527638190955,116,477,-361.0,2081.0,flat,-24.723071845949875,flat,31.0,40.33333333333333,53.0,44.36446486230254,51.41791427922374,54.85663386196425
2025-10-10,195,1493,-1298.0,19991.0,falling,-113.21730167509452,falling,21.524926686217007,31.8475073313783,51.43695014662757,135,1140,-1005.0,15214.0,falling,-79.38095233572415,falling,21.195652173913043,31.521739130434785,50.38819875776398,292,2313,-2021.0,-39978.0,falling,-110.05158468159365,falling,34.00372439478584,44.50651769087523,47.039106145251395,80,422,-342.0,14875.0,falling,-28.457565172467348,falling,28.884462151394423,38.44621513944223,57.56972111553785,37,360,-323.0,6337.0,falling,-24.98598488299734,flat,18.090452261306535,28.894472361809044,52.01005025125628,30,568,-538.0,1543.0,falling,-47.138900232714036,falling,15.0,23.833333333333336,45.166666666666664,29.09708322728894,39.52901722806815,48.76833062098468
2025-10-13,1353,334,1019.0,21010.0,falling,-45.02001879868844,falling,30.263929618768326,37.65395894428153,55.307917888563054,1004,270,734.0,15948.0,falling,-30.37977696425041,falling,29.503105590062113,36.41304347826087,54.11490683229814,1858,721,1137.0,-38841.0,falling,-34.80389448899622,falling,39.66480446927375,48.52886405959032,49.534450651769085,358,141,217.0,15092.0,flat,-14.063340989391827,flat,36.05577689243028,43.82470119521912,61.55378486055777,329,69,260.0,6597.0,flat,-7.922407249673693,flat,29.396984924623116,36.4321608040201,56.53266331658291,476,118,358.0,1901.0,falling,-21.26873900223383,flat,24.0,31.333333333333336,50.33333333333333,35.94720581179539,44.2283565749382,51.81758221024809
2025-10-14,1266,418,848.0,21858.0,falling,4.96375815463221,flat,38.82697947214076,43.401759530791786,58.94428152492669,992,282,710.0,16658.0,flat,10.468126863180892,flat,39.75155279503105,43.090062111801245,57.919254658385086,1693,879,814.0,-38027.0,flat,13.556900098119542,flat,46.62942271880819,52.513966480446925,52.178770949720665,384,117,267.0,15359.0,flat,0.8140373920847033,flat,43.22709163346614,50.199203187250994,64.9402390438247,315,83,232.0,6829.0,flat,5.306563663066395,flat,42.211055276381906,43.71859296482412,62.06030150753769,499,98,401.0,2302.0,flat,3.106592544837927,flat,37.166666666666664,41.16666666666667,55.333333333333336,43.54217778756102,48.90847858025443,54.85572579197793
2025-10-15,912,753,159.0,22017.0,flat,13.225068658948206,flat,41.17302052785924,43.929618768328446,59.061583577712604,632,620,12.0,16670.0,flat,10.440744001318757,flat,41.30434782608695,42.77950310559006,57.919254658385086,1433,1116,317.0,-37710.0,rising,29.987594969612925,rising,48.17572598659717,53.20178704393149,52.30826507818317,248,251,-3.0,15356.0,flat,0.030125721286715645,flat,43.42629482071713,50.199203187250994,63.34661354581673,199,196,3.0,6832.0,flat,5.140800975143842,flat,39.949748743718594,42.71356783919598,60.55276381909548,343,248,95.0,2397.0,flat,8.631968054860089,flat,39.83333333333333,40.833333333333336,56.333333333333336,45.40887629775079,49.538246422460425,54.97657910327015
2025-10-16,417,1260,-843.0,21174.0,falling,-29.877636203156364,falling,33.19648093841642,36.59824046920821,55.83577712609971,279,989,-710.0,15960.0,falling,-25.734872065579964,falling,31.832298136645964,35.32608695652174,53.95962732919255,627,1957,-1330.0,-39040.0,falling,-38.46409889010829,falling,40.126441056154704,46.299739680178504,48.345109706210486,133,368,-235.0,15121.0,falling,-12.240269385851999,flat,35.0597609561753,41.235059760956176,59.76095617529881,128,269,-141.0,6691.0,flat,-2.2266301279056613,flat,36.68341708542713,36.93467336683417,55.778894472361806,154,440,-286.0,2111.0,falling,-5.736995724345267,flat,32.83333333333333,34.66666666666667,51.0,37.39901953129033,42.48152466567552,51.29320857106715
2025-10-17,930,734,196.0,21370.0,falling,-14.631060679239987,flat,35.01466275659824,37.5366568914956,56.18768328445748,707,559,148.0,16108.0,falling,-13.636349442450467,flat,33.307453416149066,35.869565217391305,54.037267080745345,1005,1565,-560.0,-39600.0,falling,-58.29797664571939,falling,36.93794128576737,44.109996283909325,48.5321441843181,359,142,217.0,15338.0,flat,-0.07025585552633906,flat,42.03187250996016,45.61752988047809,61.952191235059765,246,150,96.0,6787.0,flat,3.3353494296265414,flat,39.44723618090452,38.94472361809046,56.28140703517588,328,262,66.0,2177.0,falling,-0.39377477694411667,flat,33.5,33.5,51.83333333333333,36.182075562447245,41.526614907202564,51.54083975886508
2025-10-20,1368,310,1058.0,22428.0,flat,41.57791669710472,rising,46.39296187683284,43.401759530791786,59.061583577712604,1059,211,848.0,16956.0,flat,31.776069147537505,rising,45.49689440993789,42.391304347826086,57.37577639751553,2010,576,1434.0,-38166.0,falling,24.7355477564617,flat,48.01336799108801,49.498700334199775,51.949498700334196,411,87,324.0,15662.0,flat,15.68545699217973,flat,54.18326693227091,53.18725099601593,64.7410358565737,334,64,270.0,7057.0,flat,16.774165204168444,flat,48.370927318295735,43.609022556390975,61.152882205513784,512,83,429.0,2606.0,flat,22.32664800696859,flat,48.5,40.833333333333336,55.50000000000001,47.37569410278591,47.099388263815484,54.74829758031566
2025-10-21,945,728,217.0,22645.0,rising,47.37870277039392,rising,49.853372434017594,46.09970674486804,59.47214076246334,792,471,321.0,17277.0,rising,44.09480669623954,rising,52.32919254658385,46.35093167701863,58.54037267080745,1250,1334,-84.0,-38250.0,flat,19.705533381544235,flat,49.016697588126156,50.61224489795918,53.02411873840446,296,204,92.0,15754.0,rising,17.47816419200753,flat,60.95617529880478,54.7808764940239,66.33466135458167,264,134,130.0,7187.0,rising,21.180481865380926,flat,56.14035087719298,48.62155388471178,63.65914786967418,379,214,165.0,2771.0,rising,28.440976247179112,rising,55.833333333333336,45.33333333333333,56.99999999999999,49.34551060602054,48.838818463822115,55.55818987917272
2025-10-22,737,934,-197.0,22448.0,flat,31.401481349204218,rising,46.686217008797655,44.692082111436946,59.2375366568915,467,793,-326.0,16951.0,flat,22.05685326689857,flat,45.03105590062112,42.857142857142854,57.298136645962735,763,1819,-1056.0,-39306.0,falling,-33.29365657591792,falling,42.12671359762875,46.31344942571323,51.611708040014825,193,307,-114.0,15640.0,flat,8.623538026900253,flat,51.19521912350598,51.19521912350598,66.33466135458167,122,274,-152.0,7035.0,flat,10.741980201390696,flat,44.611528822055135,42.606516290726816,59.64912280701754,245,344,-99.0,2672.0,flat,20.326522011323206,flat,55.00000000000001,44.83333333333333,56.99999999999999,43.91813852122697,45.67641561848171,54.60788946931201
2025-10-23,1102,573,529.0,22977.0,rising,53.883949627341,rising,56.12903225806451,48.26979472140763,60.4692082111437,842,427,415.0,17366.0,rising,40.154118818477556,rising,55.590062111801245,47.20496894409938,59.006211180124225,1606,956,650.0,-38656.0,falling,6.858504293331521,flat,45.461281956280104,48.35124120044461,52.16746943312338,288,213,75.0,15715.0,rising,10.45971496559903,flat,57.76892430278885,52.788844621513945,67.13147410358566,271,123,148.0,7183.0,rising,16.763351377672095,flat,57.14285714285714,48.370927318295735,62.40601503759399,364,228,136.0,2808.0,rising,25.037031029609793,rising,60.333333333333336,46.0,56.99999999999999,49.67853042347125,48.319043217818475,55.449369941309364
2025-10-24,1011,656,355.0,23332.0,rising,64.13704025701125,rising,59.88269794721408,50.79178885630499,60.93841642228739,780,477,303.0,17669.0,rising,49.82651027098521,rising,59.54968944099379,50.077639751552795,59.62732919254658,1707,873,834.0,-37822.0,rising,50.354309315073145,rising,52.500926268988515,51.945164875879954,53.53834753612448,263,236,27.0,15742.0,rising,9.577347673358492,flat,58.76494023904383,53.58565737051792,65.33864541832669,227,172,55.0,7238.0,rising,17.17780697650433,flat,58.1453634085213,48.87218045112782,62.65664160401002,392,197,195.0,3003.0,rising,31.889331085096785,rising,66.5,49.5,58.666666666666664,55.39836290369585,51.492450530546435,56.44296605113121
